10970,41.188,-74.0777,Pomona,New York,161248187543127
10973,41.3849,-74.4761,Slate Hill,New York,860598947936228
10974,41.168,-74.1782,Sloatsburg,New York,165878395393510
10975,41.258,-74.174,Southfields,New York,340992955196193
10976,41.0286,-73.9263,Sparkill,New York,564406393676514
10977,41.1177,-74.0481,Spring Valley,New York,495790708928312
10979,41.1827,-74.315,Sterling Forest,New York,465048844586429
10980,41.2361,-74.0465,Stony Point,New York,357725176699093
10981,41.3212,-74.2788,Sugar Loaf,New York,158416270469580
10982,41.1055,-74.0989,Tallman,New York,506794310474409
10983,41.0273,-73.9483,Tappan,New York,103084068956940
10984,41.2086,-74.0175,Thiells,New York,986596501770598
10985,41.5836,-74.3732,Thompson Ridge,New York,588476547410852
10986,41.2816,-73.995,Tomkins Cove,New York,503597045105162
10987,41.2039,-74.2321,Tuxedo Park,New York,144424466389110
10988,41.3016,-74.5428,Unionville,New York,431602960675065
10989,41.1246,-73.9362,Valley Cottage,New York,288876279800006
10990,41.2644,-74.366,Warwick,New York,169394285233232
10992,41.4255,-74.1659,Washingtonville,New York,187695111861846
10993,41.2101,-73.9755,West Haverstraw,New York,693115489753967
10994,41.0975,-73.9726,West Nyack,New York,771076782987406
10996,41.3897,-73.9727,West Point,New York,439963004744170
10998,41.3351,-74.5389,Westtown,New York,432494981808132
11001,40.7235,-73.7046,Floral Park,New York,166743883454829
11003,40.7013,-73.7079,Elmont,New York,006215640486857
11004,40.7463,-73.7115,Glen Oaks,New York,026061477952934
11010,40.7006,-73.675,Franklin Square,New York,471348957639541
11020,40.7711,-73.7128,Great Neck,New York,135786455347948
11030,40.7934,-73.6888,Manhasset,New York,817518108958900
11040,40.7456,-73.6798,New Hyde Park,New York,232177198855482
11050,40.8385,-73.6907,Port Washington,New York,884213735049849
11096,40.6212,-73.753,Inwood,New York,988352467752209
11101,40.7467,-73.9389,Long Island City,New York,882357155827315
11102,40.7724,-73.9261,Astoria,New York,134175641141944
11104,40.7446,-73.9203,Sunnyside,New York,507711748239685
11201,40.6946,-73.9897,Brooklyn,New York,757768933450158
11351,40.7808,-73.8254,Flushing,New York,168620194094955
11356,40.785,-73.8416,College Point,New York,474351154316139
11357,40.7864,-73.811,Whitestone,New York,493257776747685
11359,40.7914,-73.7766,Bayside,New York,186270093522422
11362,40.7565,-73.7369,Little Neck,New York,713099689620115
11364,40.7453,-73.7607,Oakland Gardens,New York,327101954034125
11365,40.7398,-73.7949,Fresh Meadows,New York,970303503585392
11368,40.7496,-73.8526,Corona,New York,378937520088188
11369,40.7634,-73.8723,East Elmhurst,New York,678311541071103
11372,40.7517,-73.8836,Jackson Heights,New York,462575440484055
11373,40.7389,-73.8786,Elmhurst,New York,677133090212970
11374,40.7265,-73.8615,Rego Park,New York,514298052584092
11375,40.7209,-73.8461,Forest Hills,New York,543348537275330
11377,40.7448,-73.9052,Woodside,New York,271310051845994
11378,40.7247,-73.9096,Maspeth,New York,285605260031386
11379,40.7168,-73.8795,Middle Village,New York,524244538799871
11385,40.701,-73.8901,Ridgewood,New York,843911663822481
11405,40.6879,-73.7899,Jamaica,New York,547081186405133
11411,40.694,-73.7362,Cambria Heights,New York,939608077755166
11412,40.6981,-73.759,Saint Albans,New York,508956209803709
11413,40.6699,-73.7509,Springfield Gardens,New York,299175726806190
11414,40.6581,-73.8449,Howard Beach,New York,495201546736019
11415,40.7079,-73.8281,Kew Gardens,New York,667743651171929
11416,40.6846,-73.8496,Ozone Park,New York,586336168666572
11418,40.7002,-73.8362,Richmond Hill,New York,122469980337419
11419,40.6886,-73.823,South Richmond Hill,New York,263075675657365
11420,40.6736,-73.8179,South Ozone Park,New York,548163727196658
11421,40.694,-73.8587,Woodhaven,New York,118970394006345
11422,40.6604,-73.7363,Rosedale,New York,224282903342308
11423,40.7156,-73.7685,Hollis,New York,687713302131063
11426,40.7365,-73.7223,Bellerose,New York,019474180187280
11427,40.731,-73.7455,Queens Village,New York,908873826084046
11501,40.7463,-73.6389,Mineola,New York,120038056922441
11507,40.7709,-73.6524,Albertson,New York,975346340150351
11509,40.5888,-73.7285,Atlantic Beach,New York,210402312626423
11510,40.6503,-73.6081,Baldwin,New York,160684203461440
11514,40.7499,-73.6125,Carle Place,New York,437534362270168
11516,40.6258,-73.7267,Cedarhurst,New York,052900162244992
11518,40.6376,-73.6668,East Rockaway,New York,648816803396585
11520,40.65,-73.5829,Freeport,New York,045155374834495
11530,40.7274,-73.6373,Garden City,New York,371653988205348
11542,40.8709,-73.6289,Glen Cove,New York,461828146164102
11545,40.827,-73.589,Glen Head,New York,709917356930621
11547,40.8307,-73.6445,Glenwood Landing,New York,350544941551203
11548,40.8146,-73.6068,Greenvale,New York,354136873400687
11549,40.7173,-73.6028,Hempstead,New York,094631055475218
11552,40.6923,-73.6513,West Hempstead,New York,790569144526713
11553,40.7067,-73.592,Uniondale,New York,215201903516521
11554,40.7196,-73.5602,East Meadow,New York,520470235934972
11557,40.6374,-73.692,Hewlett,New York,708023399701001
11558,40.6048,-73.6493,Island Park,New York,550164929960493
11559,40.6065,-73.7173,Lawrence,New York,335232923782694
11560,40.8806,-73.5902,Locust Valley,New York,162459453436119
11561,40.5894,-73.6481,Long Beach,New York,604947119873854
11563,40.6573,-73.6737,Lynbrook,New York,655806031675196
11565,40.675,-73.6717,Malverne,New York,812401480586160
11566,40.6631,-73.5541,Merrick,New York,690501135924305
11568,40.7869,-73.5965,Old Westbury,New York,278463400497571
11569,40.5897,-73.5825,Point Lookout,New York,569484869415968
11570,40.6657,-73.6385,Rockville Centre,New York,901831765129632
11572,40.6323,-73.6368,Oceanside,New York,497759927097616
11575,40.6804,-73.5853,Roosevelt,New York,134007333670036
11576,40.7985,-73.6476,Roslyn,New York,581990179359465
11577,40.7833,-73.6388,Roslyn Heights,New York,750285210302707
11579,40.844,-73.6442,Sea Cliff,New York,916537389400969
11580,40.675,-73.7036,Valley Stream,New York,229848913570762
11590,40.7554,-73.5746,Westbury,New York,151039250521234
11596,40.7597,-73.6424,Williston Park,New York,384637733888258
11598,40.6309,-73.7116,Woodmere,New York,190043317919543
11690,40.5954,-73.8145,Far Rockaway,New York,589457507202352
11692,40.5937,-73.7923,Arverne,New York,367351832383773
11694,40.5777,-73.8439,Rockaway Park,New York,896356606844871
11697,40.5595,-73.9065,Breezy Point,New York,754516131019468
11701,40.682,-73.4126,Amityville,New York,354943548113783
11702,40.656,-73.3169,Babylon,New York,082732900564780
11703,40.7329,-73.3256,North Babylon,New York,945037071175894
11704,40.7169,-73.359,West Babylon,New York,414017430429586
11705,40.7452,-73.0551,Bayport,New York,522685692366181
11706,40.7216,-73.2507,Bay Shore,New York,053865396832090
11709,40.9069,-73.5598,Bayville,New York,078472576387745
11710,40.6721,-73.5329,Bellmore,New York,692542382390804
11713,40.7751,-72.943,Bellport,New York,012289492817803
11714,40.7425,-73.4861,Bethpage,New York,073134174269870
11715,40.75,-73.0352,Blue Point,New York,025007724634058
11716,40.7713,-73.1269,Bohemia,New York,732551165209800
11717,40.7838,-73.2522,Brentwood,New York,510903481686786
11718,40.7189,-73.2639,Brightwaters,New York,041781446773713
11719,40.7806,-72.9106,Brookhaven,New York,760074089677373
11720,40.8704,-73.0822,Centereach,New York,742297558402060
11721,40.8936,-73.3699,Centerport,New York,763054216631675
11722,40.783,-73.1949,Central Islip,New York,290445399740121
11724,40.8653,-73.4529,Cold Spring Harbor,New York,823128539736223
11725,40.8405,-73.2808,Commack,New York,648154677827666
11726,40.6788,-73.3957,Copiague,New York,218510209894632
11727,40.8821,-73.004,Coram,New York,464031717028966
11729,40.7628,-73.3218,Deer Park,New York,227089995387722
11730,40.7175,-73.174,East Islip,New York,417740226817077
11731,40.8627,-73.3169,East Northport,New York,431209037856645
11732,40.8447,-73.5367,East Norwich,New York,395374910753502
11733,40.9376,-73.1059,East Setauket,New York,631253170828091
11735,40.7316,-73.4327,Farmingdale,New York,265689909450090
11738,40.8382,-73.0381,Farmingville,New York,545203244371587
11739,40.7295,-73.1606,Great River,New York,879870512096722
11740,40.8653,-73.3613,Greenlawn,New York,973945010594295
11741,40.7949,-73.0703,Holbrook,New York,981352457213862
11742,40.8101,-73.0414,Holtsville,New York,809159943663469
11743,40.8811,-73.4266,Huntington,New York,455050039772706
11746,40.8144,-73.3609,Huntington Station,New York,937603398998648
11747,40.7841,-73.4097,Melville,New York,458975760749638
11749,40.8067,-73.1709,Islandia,New York,103961937977691
11751,40.73,-73.2143,Islip,New York,214690533411222
11752,40.7567,-73.1748,Islip Terrace,New York,385465749089159
11753,40.79,-73.5401,Jericho,New York,953108964326261
11754,40.8877,-73.2474,Kings Park,New York,037913618648076
11755,40.8582,-73.1173,Lake Grove,New York,649945976381400
11756,40.7254,-73.5165,Levittown,New York,939437529272074
11757,40.6887,-73.3735,Lindenhurst,New York,494918381605681
11758,40.6683,-73.4585,Massapequa,New York,303034623101896
11762,40.682,-73.4467,Massapequa Park,New York,354621723941448
11763,40.8258,-72.9833,Medford,New York,091181968742278
11764,40.9359,-72.9755,Miller Place,New York,903322209153685
11765,40.8833,-73.558,Mill Neck,New York,622577460427441
11766,40.9358,-73.0165,Mount Sinai,New York,399840238988679
11767,40.8439,-73.1448,Nesconset,New York,738221183342090
11768,40.9106,-73.3262,Northport,New York,275946406722092
11769,40.7362,-73.1309,Oakdale,New York,797045200138999
11770,40.6458,-73.1566,Ocean Beach,New York,082942565183859
11771,40.8668,-73.5259,Oyster Bay,New York,459554886775532
11772,40.7609,-72.987,Patchogue,New York,706738781698113
11776,40.9136,-73.0464,Port Jefferson Station,New York,578321433701473
11777,40.9517,-73.0647,Port Jefferson,New York,062935104528648
11778,40.9433,-72.93,Rocky Point,New York,967852959901339
11779,40.8128,-73.1153,Ronkonkoma,New York,251825026705520
11780,40.8922,-73.1695,Saint James,New York,888773484820782
11782,40.7375,-73.0812,Sayville,New York,202005074435668
11783,40.6777,-73.4906,Seaford,New York,843516853508288
11784,40.8689,-73.0413,Selden,New York,603144464264249
11786,40.9446,-72.8851,Shoreham,New York,195552511434515
11787,40.8534,-73.2103,Smithtown,New York,293496753057912
11788,40.8181,-73.2133,Hauppauge,New York,084335045273603
11789,40.9576,-72.9721,Sound Beach,New York,034060526224574
11790,40.9068,-73.1277,Stony Brook,New York,173906235593236
11791,40.8284,-73.5044,Syosset,New York,513583128389489
11792,40.9482,-72.8305,Wading River,New York,332014113608925
11793,40.6507,-73.5142,Wantagh,New York,388448822605097
11795,40.7079,-73.2983,West Islip,New York,392620926992002
11796,40.7313,-73.0997,West Sayville,New York,208508164602193
11797,40.8173,-73.47,Woodbury,New York,194561593277543
11798,40.7523,-73.376,Wyandanch,New York,668659620920727
11801,40.7624,-73.5239,Hicksville,New York,155300834226084
11803,40.7818,-73.4734,Plainview,New York,175967556916680
11804,40.7587,-73.457,Old Bethpage,New York,733798387063557
11901,40.9225,-72.6466,Riverhead,New York,749418215404631
11930,40.9893,-72.1014,Amagansett,New York,507142286035912
11931,40.935,-72.6136,Aquebogue,New York,098744644896237
11932,40.9391,-72.3079,Bridgehampton,New York,224392627656727
11933,40.9238,-72.755,Calverton,New York,014442465653438
11934,40.8001,-72.7936,Center Moriches,New York,239671106201946
11935,41.018,-72.4892,Cutchogue,New York,349130384111152
11937,41.007,-72.1953,East Hampton,New York,508282558952285
11939,41.1279,-72.3415,East Marion,New York,354460290911753
11940,40.8104,-72.7571,East Moriches,New York,543785583914313
11941,40.8297,-72.7284,Eastport,New York,304339517326520
11942,40.8531,-72.5849,East Quogue,New York,956227761022174
11944,41.0999,-72.3709,Greenport,New York,621495649108914
11946,40.8778,-72.5265,Hampton Bays,New York,637252101691743
11947,40.9552,-72.5772,Jamesport,New York,120799698559025
11948,40.9659,-72.5579,Laurel,New York,328297153765727
11949,40.8655,-72.8013,Manorville,New York,885399611544229
11950,40.8078,-72.8474,Mastic,New York,080055335583080
11951,40.7634,-72.8306,Mastic Beach,New York,893640114408429
11952,40.997,-72.5436,Mattituck,New York,349764614809247
11953,40.8859,-72.9506,Middle Island,New York,051491048487477
11954,41.0465,-71.9466,Montauk,New York,416729543365845
11955,40.8089,-72.8199,Moriches,New York,808870869150450
11956,40.9816,-72.4689,New Suffolk,New York,256290536804284
11957,41.1493,-72.2617,Orient,New York,947068555514004
11958,41.0362,-72.4615,Peconic,New York,457131842497793
11959,40.8225,-72.6012,Quogue,New York,736180591657158
11960,40.8085,-72.7063,Remsenburg,New York,935036773548162
11961,40.9039,-72.8875,Ridge,New York,006127590428835
11962,40.9356,-72.2727,Sagaponack,New York,698167110333904
11963,40.9943,-72.3208,Sag Harbor,New York,802047909752945
11964,41.0544,-72.3208,Shelter Island,New York,053522951599866
11965,41.0778,-72.3526,Shelter Island Heights,New York,103224843161886
11967,40.7951,-72.8749,Shirley,New York,237611219458421
11968,40.9069,-72.4129,Southampton,New York,812179804999998
11970,40.9391,-72.5775,South Jamesport,New York,438750887712845
11971,41.0595,-72.4264,Southold,New York,310275120832636
11972,40.8335,-72.7068,Speonk,New York,850666355600525
11973,40.8679,-72.8821,Upton,New York,707482634611568
11975,40.9432,-72.2444,Wainscott,New York,287054139308776
11976,40.9276,-72.3479,Water Mill,New York,344324648415006
11977,40.8276,-72.6791,Westhampton,New York,543790924284303
11978,40.8294,-72.6473,Westhampton Beach,New York,892277495827605
11980,40.8315,-72.9223,Yaphank,New York,156811964899860
12007,42.4561,-73.9277,Alcove,New York,260306143694348
12008,42.853,-73.908,Alplaus,New York,134588643569732
12009,42.6982,-74.0317,Altamont,New York,200467392093151
12010,42.938,-74.1739,Amsterdam,New York,584403678329030
12015,42.2826,-73.8272,Athens,New York,605281973501017
12016,42.6128,-73.6697,Auriesville,New York,634992107837354
12017,42.3212,-73.4621,Austerlitz,New York,521531457536262
12018,42.6295,-73.5259,Averill Park,New York,647195134335032
12019,42.9307,-73.8863,Ballston Lake,New York,379423028746848
12020,43.0025,-73.868,Ballston Spa,New York,973542238285182
12022,42.6708,-73.3457,Berlin,New York,816971181974025
12023,42.61,-74.1674,Berne,New York,476109668481096
12024,42.4768,-73.5333,Brainard,New York,115234873204918
12025,43.0833,-74.136,Broadalbin,New York,409323647016275
12027,42.9225,-73.9072,Burnt Hills,New York,308534343975767
12028,42.9399,-73.4432,Buskirk,New York,794660332169125
12029,42.4067,-73.4266,Canaan,New York,354718265192938
12031,42.7648,-74.4569,Carlisle,New York,496769710360463
12032,43.2336,-74.5508,Caroga Lake,New York,864534113724966
12033,42.5375,-73.7071,Castleton On Hudson,New York,605815588589423
12035,42.7318,-74.3515,Central Bridge,New York,983817068494001
12036,42.5408,-74.6774,Charlotteville,New York,077746263583724
12037,42.3452,-73.5685,Chatham,New York,681419319300282
12040,42.6374,-73.3508,Cherry Plain,New York,745673070834084
12041,42.5833,-73.9642,Clarksville,New York,197964674697704
12042,42.4021,-73.9202,Climax,New York,847316141311160
12043,42.7045,-74.5227,Cobleskill,New York,253769545372505
12045,42.4769,-73.7952,Coeymans,New York,453792673786320
12046,42.4918,-73.9192,Coeymans Hollow,New York,200532595524831
12047,42.784,-73.7265,Cohoes,New York,092645815554392
12050,42.3167,-73.7507,Columbiaville,New York,611254837793424
12051,42.3441,-73.8452,Coxsackie,New York,450743412591954
12052,42.754,-73.4786,Cropseyville,New York,104186828951455
12053,42.7537,-74.1923,Delanson,New York,801001536061549
12054,42.6087,-73.8658,Delmar,New York,314248405346841
12055,42.438,-74.1989,Dormansville,New York,935704344686271
12056,42.7666,-74.0902,Duanesburg,New York,696133477862842
12057,42.9698,-73.3446,Eagle Bridge,New York,909044671504232
12058,42.3496,-73.9245,Earlton,New York,312425517041042
12059,42.6121,-74.0589,East Berne,New York,723212877174945
12060,42.4168,-73.4942,East Chatham,New York,631843556129810
12061,42.5982,-73.6557,East Greenbush,New York,765568959565479
12062,42.531,-73.5081,East Nassau,New York,355028996302027
12063,42.5651,-73.6376,East Schodack,New York,279737182885278
12064,42.6143,-74.6573,East Worcester,New York,383376678041456
12065,42.8532,-73.7865,Clifton Park,New York,285472679730883
12066,42.7806,-74.3105,Esperance,New York,700089002535882
12067,42.5561,-73.9263,Feura Bush,New York,069568325148199
12068,42.9555,-74.409,Fonda,New York,113840323481781
12069,42.9451,-74.279,Fort Hunter,New York,151299546760445
12070,42.9847,-74.2539,Fort Johnson,New York,854766394152615
12071,42.5527,-74.4227,Fultonham,New York,961171182375325
12072,42.8847,-74.3623,Fultonville,New York,370800399618773
12073,42.6622,-74.2325,Gallupville,New York,617506324952603
12074,43.0504,-74.0445,Galway,New York,260268007727975
12075,42.2998,-73.6338,Ghent,New York,696545384147340
12076,42.41,-74.3886,Gilboa,New York,245238258606975
12077,42.5943,-73.784,Glenmont,New York,795819596674284
12078,43.1238,-74.3637,Gloversville,New York,568104701015225
12082,42.7675,-73.4335,Grafton,New York,155199090090327
12083,42.4303,-74.0266,Greenville,New York,852862023543927
12084,42.7042,-73.9009,Guilderland,New York,049621280797271
12085,42.7034,-73.9634,Guilderland Center,New York,743943215992839
12086,42.9972,-74.1067,Hagaman,New York,444557301323948
12087,42.4325,-73.8978,Hannacroix,New York,239861278290358
12089,42.8674,-73.313,Hoosick,New York,314405143883726
12090,42.8802,-73.3553,Hoosick Falls,New York,805146109622515
12092,42.7013,-74.3766,Howes Cave,New York,940230419050463
12093,42.4968,-74.6268,Jefferson,New York,089285726720789
12094,42.8933,-73.4884,Johnsonville,New York,849861576219119
12095,43.027,-74.4042,Johnstown,New York,532632208559298
12106,42.3889,-73.7113,Kinderhook,New York,614328014445481
12107,42.6872,-74.1337,Knox,New York,939506929534070
12108,43.5741,-74.4493,Lake Pleasant,New York,552090468899006
12110,42.7532,-73.7767,Latham,New York,717931790276735
12115,42.4728,-73.5807,Malden Bridge,New York,774677752169622
12116,42.5373,-74.9152,Maryland,New York,901509979570530
12117,43.1687,-74.2547,Mayfield,New York,171689236535418
12118,42.9169,-73.7214,Mechanicville,New York,643957162519852
12120,42.4514,-74.1442,Medusa,New York,874802791922146
12121,42.8459,-73.6021,Melrose,New York,670526139756974
12122,42.5481,-74.3166,Middleburgh,New York,711693075413762
12123,42.5228,-73.6079,Nassau,New York,872453714149450
12124,42.4491,-73.7927,New Baltimore,New York,158131710971474
12125,42.476,-73.4048,New Lebanon,New York,817054237950812
12128,42.7039,-73.7611,Newtonville,New York,458226765720799
12130,42.4421,-73.6595,Niverville,New York,931863150589714
12131,42.4597,-74.468,North Blenheim,New York,980461913852218
12132,42.4705,-73.63,North Chatham,New York,764391871747781
12133,42.9298,-73.3418,North Hoosick,New York,028112649982989
12134,43.2662,-74.2288,Northville,New York,687540797058072
12136,42.4362,-73.5584,Old Chatham,New York,790243179502160
12137,42.8561,-74.1277,Pattersonville,New York,989108404782765
12138,42.7472,-73.3721,Petersburg,New York,959531034098755
12139,43.5373,-74.5648,Piseco,New York,054884566467894
12140,42.6918,-73.5627,Poestenkill,New York,988284878216967
12141,42.7742,-74.1639,Quaker Street,New York,170980982907142
12143,42.4858,-73.852,Ravena,New York,730402117579752
12144,42.6297,-73.7181,Rensselaer,New York,734750356846688
12147,42.5146,-74.1555,Rensselaerville,New York,358618180449479
12148,42.8345,-73.8474,Rexford,New York,025756470540337
12149,42.6183,-74.5649,Richmondville,New York,930712422122898
12150,42.8786,-74.0539,Rotterdam Junction,New York,705063551866530
12151,42.9251,-73.7887,Round Lake,New York,981156556382636
12153,42.6404,-73.4687,Sand Lake,New York,958293311758231
12154,42.9377,-73.6006,Schaghticoke,New York,193825707493839
12155,42.5956,-74.8246,Schenevus,New York,782742003270476
12156,42.4772,-73.7435,Schodack Landing,New York,478749869368321
12157,42.6659,-74.2988,Schoharie,New York,848149160683738
12158,42.5406,-73.8209,Selkirk,New York,327448169878536
12159,42.6424,-73.886,Slingerlands,New York,728304781948747
12160,42.7589,-74.3672,Sloansville,New York,763154678690481
12161,42.5361,-73.8548,South Bethlehem,New York,594897462416582
12164,43.5538,-74.3582,Speculator,New York,454609429544596
12165,42.3106,-73.5077,Spencertown,New York,659018696485848
12166,42.8387,-74.4528,Sprakers,New York,715081560460467
12167,42.4208,-74.5841,Stamford,New York,704573130299532
12168,42.561,-73.3808,Stephentown,New York,496894684397039
12170,42.9968,-73.6631,Stillwater,New York,341300125443492
12172,42.2886,-73.7392,Stottville,New York,349217147509336
12173,42.3875,-73.7603,Stuyvesant,New York,901542691622524
12174,42.3534,-73.7285,Stuyvesant Falls,New York,321390462422590
12175,42.5515,-74.5528,Summit,New York,844946145033827
12176,42.3801,-73.9671,Surprise,New York,914289099532636
12177,42.951,-74.2871,Tribes Hill,New York,220297404298104
12180,42.7506,-73.6022,Troy,New York,690741461539637
12184,42.4205,-73.6542,Valatie,New York,476716117107700
12185,42.9033,-73.5312,Valley Falls,New York,102222744089679
12186,42.6275,-73.9707,Voorheesville,New York,961804429111927
12187,42.622,-74.4623,Warnerville,New York,500158898097035
12188,42.8199,-73.6958,Waterford,New York,810756809027191
12189,42.7363,-73.7176,Watervliet,New York,591599595978545
12190,43.4735,-74.2733,Wells,New York,550889264523028
12192,42.4029,-73.8283,West Coxsackie,New York,958694282956444
12193,42.5157,-74.045,Westerlo,New York,028923483606232
12194,42.5244,-74.4597,West Fulton,New York,990079184053452
